title,author,album,url,score
Beds Are Burning - Remastered,Midnight Oil,Diesel And Dust,https://open.spotify.com/track/1CtAzw53AIXKjAemxy4b1j,
Do You Really Want To Hurt Me,Culture Club,Kissing To Be Clever,https://open.spotify.com/track/1I6q6nwNjNgik1Qe8Oi0Y7,
Every Breath You Take,The Police,Synchronicity (Remastered 2003),https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,
Sweet Dreams (Are Made of This) - Remastered,"Eurythmics, Annie Lennox, Dave Stewart",Sweet Dreams (Are Made Of This),https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS,
Sharp Dressed Man - 2008 Remaster,ZZ Top,Eliminator,https://open.spotify.com/track/1UBQ5GK8JaQjm5VbkBZY66,
I'm Still Standing,Elton John,Too Low For Zero,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,
Danger,The Flirts,Greatest Hits,https://open.spotify.com/track/1p5GFCHCm5u8t2tvhDqQ7Z,
Boys - Summertime Love,Sabrina,Sabrina,https://open.spotify.com/track/1uI848raFaNWwe9HjHpjQ5,
Africa,TOTO,Toto IV,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,
Eye of the Tiger,Survivor,Eye Of The Tiger,https://open.spotify.com/track/28P5HAF0Kll9Xd9dX4qw7A,
Too Many Broken Hearts,Jason Donovan,Ten Good Reasons,https://open.spotify.com/track/2AeelxeYAriGv9fHq1Fjsg,
I Want To Break Free - Single Remix,Queen,The Works (Deluxe Edition 2011 Remaster),https://open.spotify.com/track/2AkmdLbVKS1steeZdy8H1l,
Only You,Savage,Tonight,https://open.spotify.com/track/2GMxS3x59raBvdX9SFNmtC,
1999,Prince,1999,https://open.spotify.com/track/2H7PHVdQ3mXqEHXcvclTB0,
Hungry for Love,Bad Boys Blue,Bad Boys Best,https://open.spotify.com/track/2N2IGs649W5CDv8cgPhPYd,
Holiday in Cambodia,Dead Kennedys,Give Me Convenience or Give Me Death,https://open.spotify.com/track/2OuNnwnNQyWrF47pthWxNb,
Breaking the Law,Judas Priest,British Steel,https://open.spotify.com/track/2RaA6kIcvomt77qlIgGhCT,
Take on Me,a-ha,Hunting High and Low,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L,
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,
I'm So Excited,The Pointer Sisters,Best Of,https://open.spotify.com/track/2u8MGAiS2hBVE7GZzTZLQI,
Livin' On A Prayer,Bon Jovi,Slippery When Wet,https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF,
Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz,
We Didn't Start the Fire,Billy Joel,Storm Front,https://open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI,
The Final Countdown,Europe,The Final Countdown (Expanded Edition),https://open.spotify.com/track/3MrRksHupTVEQ7YbA0FsZK,
Come On Eileen,Dexys Midnight Runners,Too Rye Ay,https://open.spotify.com/track/3MrWxJaD2AT0W9DjWF64Vm,
Neutron Dance,The Pointer Sisters,Break Out (1983 Version - Expanded Edition),https://open.spotify.com/track/3Uyxe1fbF4zWSEwy38qgMw,
Karma Chameleon,Culture Club,Colour By Numbers,https://open.spotify.com/track/3XDeeP9wBZzGhIPZmLfEEx,
Burnin' for You,Blue Öyster Cult,Fire of Unknown Origin,https://open.spotify.com/track/3fkPMWQ6cBNBLuFcPyMS8s,
Let's Dance - 2018 Remaster,David Bowie,Let's Dance (2018 Remaster),https://open.spotify.com/track/3ix6K4wZY29bCujrSznwFZ,
Let's Groove,"Earth, Wind & Fire",Raise!,https://open.spotify.com/track/3koCCeSaVUyrRo3N2gHrd8,
Arahja,Kult,Spokojnie,https://open.spotify.com/track/3mFRiJ6c2XXkd0Hd9qWP46,
YMCA,Village People,Can't Stop the Music (Original Soundtrack 1980),https://open.spotify.com/track/3ypMsqUwfNFMiooMLVHfkp,
(I Just) Died In Your Arms,Cutting Crew,Broadcast,https://open.spotify.com/track/4ByEFOBuLXpCqvO1kw8Wdm,
People Have the Power,Patti Smith,Dream Of Life,https://open.spotify.com/track/4GbnjrrobeVLCl1FQ5C0OY,
Here Comes Your Man,Pixies,Doolittle,https://open.spotify.com/track/4IvZLDtwBHmBmwgDIUbuwa,
I Ran (So Far Away),A Flock Of Seagulls,A Flock Of Seagulls,https://open.spotify.com/track/4OdhffpvG3HxDJMxYOKh97,
Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE,
Forever Young,Alphaville,Forever Young,https://open.spotify.com/track/4S1VYqwfkLit9mKVY3MXoo,
99 Luftballons,Nena,Nena,https://open.spotify.com/track/4ZhPLoMzZwewHLLjV1J15c,
Never Gonna Give You Up,Rick Astley,Whenever You Need Somebody,https://open.spotify.com/track/4cOdK2wGLETKBW3PvgPWqT,
Forever Lovers,Italian Boys,Forever Lovers,https://open.spotify.com/track/4eGsVx9SYWnjHgr2bdqgO8,
It's My Life - 1997 Remaster,Talk Talk,It's My Life,https://open.spotify.com/track/4jhsuQCUCJKA5f0bXb6XdJ,
The Heart of the City - Vocal Mix,Chris Luis,The Heart of the City,https://open.spotify.com/track/4ufv69nZxk07jXkrBQZp5v,
9 to 5,Dolly Parton,9 To 5 And Odd Jobs,https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG,
When Doves Cry,Prince,Purple Rain,https://open.spotify.com/track/51H2y6YrNNXcy3dfc3qSbA,
Upside Down,Diana Ross,Diana,https://open.spotify.com/track/57Y3UccJEJqT8w8RWkUAz0,
Valentino Mon Amour (Vocal),Alan Ross,Valentino Mon Amour / The Last Wall,https://open.spotify.com/track/5BM97M5QkM5gwdsNlKVQjY,
Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,
"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,Secret Dreams and Forbidden Fire,https://open.spotify.com/track/5Hyr47BBGpvOfcykSCcaw9,
Ghetto Life,Rick James,Street Songs (Deluxe Edition),https://open.spotify.com/track/5Od8o3WsbeLxlGP1vmH6s6,
Dreaming,Blondie,Best Of Blondie,https://open.spotify.com/track/5WHY6S6FO0bdRNd8xYxyAG,
Poison,Alice Cooper,Trash,https://open.spotify.com/track/5XcZRgJv3zMhTqCyESjQrF,
No Sleep Till Brooklyn,Beastie Boys,Licensed To Ill,https://open.spotify.com/track/5qxChyzKLEyoPJ5qGrdurN,
California Uber Alles,Dead Kennedys,Give Me Convenience or Give Me Death,https://open.spotify.com/track/5szJ8SMwQVEvvdk65w6M6g,
How Will I Know,Whitney Houston,Whitney Houston,https://open.spotify.com/track/5tdKaKLnC4SgtDZ6RlWeal,
Another One Bites The Dust - Remastered 2011,Queen,The Game (2011 Remaster),https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,
"Ella, elle l'a - Remasterisé en 2004",France Gall,Babacar (Remasterisé en 2004),https://open.spotify.com/track/67CfbIKKTCKFqmQLJwUftX,
Monkey Gone to Heaven,Pixies,Doolittle,https://open.spotify.com/track/6BT7qiDY4A5tOyklohjQuW,
Ace of Spades,Motörhead,Ace of Spades (Expanded Edition),https://open.spotify.com/track/6EPRKhUOdiFSQwGBRBbvsZ,
Hello,Lionel Richie,Can't Slow Down,https://open.spotify.com/track/6HMvJcdw6qLsyV1b5x29sa,
Self Control,Laura Branigan,Self Control,https://open.spotify.com/track/6JNJERZGJwDVgkmbohBw7u,
We've Gotta Get out of This Place,The Animals,The Singles Plus,https://open.spotify.com/track/6Y0ed41KYLRnJJyYGGaDgY,
It's Tricky,Run–D.M.C.,Raising Hell,https://open.spotify.com/track/6jBCehpNMkwFVF3dz4nLIW,
Temptation,The Flirts,Made In America,https://open.spotify.com/track/79kUrxj3lBRhrF0sSfmDl2,
Buffalo Soldier,Bob Marley & The Wailers,Confrontation,https://open.spotify.com/track/7BfW1eoDh27W69nxsmRicb,
Don't Dream It's Over,Crowded House,Crowded House,https://open.spotify.com/track/7G7tgVYORlDuVprcYHuFJh,
Easy Lover,"Philip Bailey, Phil Collins",Chinese Wall,https://open.spotify.com/track/7INi4pMPG4IE0Smx5y4KVf,
(I'll Never Be) Maria Magdalena - Single Verison,Sandra,Ten On One,https://open.spotify.com/track/7LNP6YNYDeMgBeG4JBfAdq,
Highwayman,"The Highwaymen, Willie Nelson, Johnny Cash, Waylon Jennings, Kris Kristofferson",Highwayman,https://open.spotify.com/track/7jWbXvrgdbkajU8L28ahn5,
Where Is My Mind? - Remastered,Pixies,Surfer Rosa,https://open.spotify.com/track/7wCmS9TTVUcIhRalDYFgPy,
Big in Japan - 2019 Remaster,Alphaville,Forever Young (Super Deluxe Edition; 2019 Remaster),https://open.spotify.com/track/7wnagOAqma4Sg6JOGjWr5R,
